event_time,trip_id,stop_sequence,ron,fon,roff,foff
2019-09-03 16:22:03,911911030,63,0,0,0,0
2019-09-03 07:42:09,911903030,54,0,7,0,0
2019-09-03 07:43:13,911903030,55,0,0,0,0
2019-09-03 07:44:24,911903030,56,0,1,2,0
2019-09-03 07:46:04,911903030,57,0,11,5,0
2019-09-03 14:11:48,911908030,60,0,0,4,1
2019-09-03 14:14:59,911908030,61,0,1,9,5
2019-09-03 14:16:11,911908030,62,0,0,0,2
2019-09-03 16:22:21,911911030,64,0,0,0,0
2019-09-03 17:47:00,911909030,13,0,2,0,0
2019-09-03 17:47:50,911909030,14,0,1,1,0
2019-09-03 17:48:23,911909030,15,0,0,0,0
2019-09-03 17:48:52,911909030,16,0,2,0,0
2019-09-03 17:49:42,911909030,17,0,0,0,0
2019-09-03 07:24:24,911903030,32,0,0,1,2
2019-09-03 07:25:36,911903030,33,0,0,0,0
2019-09-03 07:25:51,911903030,34,0,0,0,0
2019-09-03 07:26:04,911903030,35,0,0,0,0
2019-09-03 07:26:27,911903030,36,0,0,0,0
2019-09-03 07:28:07,911903030,37,0,0,0,0
2019-09-03 07:28:17,911903030,37,0,0,0,0
2019-09-03 07:28:50,911903030,37,0,17,6,4
2019-09-03 08:46:34,911904030,49,0,0,0,1
2019-09-03 08:47:33,911904030,50,0,0,0,0
2019-09-03 08:48:16,911904030,50,0,1,3,0
2019-09-03 08:48:31,911904030,51,0,0,0,0
2019-09-03 08:48:50,911904030,52,0,0,0,0
2019-09-03 08:49:36,911904030,53,0,0,0,0
2019-09-03 08:54:41,911904030,63,0,0,0,1
2019-09-03 10:03:06,911905030,61,0,0,5,4
2019-09-03 10:04:13,911905030,62,0,0,0,0
2019-09-03 10:05:38,911905030,63,0,0,0,1
2019-09-03 10:09:25,911906030,1,0,1,0,0
2019-09-03 09:46:07,911905030,47,0,0,0,0
2019-09-03 09:46:34,911905030,48,0,0,0,0
2019-09-03 09:47:03,911905030,49,0,5,1,0
2019-09-03 09:47:50,911905030,50,0,2,2,0
2019-09-03 09:49:10,911905030,51,0,0,0,0
2019-09-03 10:54:45,911906030,52,0,0,2,3
2019-09-03 10:55:25,911906030,53,0,0,2,0
2019-09-03 10:56:01,911906030,54,0,0,0,0
2019-09-03 10:56:48,911906030,55,0,2,7,1
2019-09-03 10:57:42,911906030,56,0,1,0,1
2019-09-03 10:58:17,911906030,57,0,2,0,0
2019-09-03 12:17:43,911901030,7,0,0,0,0
2019-09-03 12:18:47,911901030,8,0,1,0,0
2019-09-03 09:51:11,911905030,53,0,0,1,0
2019-09-03 09:52:11,911905030,54,0,1,2,0
2019-09-03 09:53:01,911905030,55,0,1,0,3
2019-09-03 09:54:23,911905030,56,0,1,3,1
2019-09-03 08:32:26,911904030,24,0,0,0,0
2019-09-03 10:26:30,911906030,18,0,2,0,0
2019-09-03 10:27:00,911906030,19,0,0,0,0
2019-09-03 10:27:19,911906030,20,0,0,0,0
2019-09-03 10:27:56,911906030,21,0,0,0,1
2019-09-03 17:52:52,911909030,22,0,0,0,7
2019-09-03 11:14:33,911907030,15,0,0,0,0
2019-09-03 11:14:55,911907030,16,0,0,0,0
2019-09-03 11:15:25,911907030,17,0,1,0,1
2019-09-03 11:16:01,911907030,18,0,0,0,0
2019-09-03 11:16:39,911907030,19,0,0,0,0
2019-09-03 12:21:10,911901030,11,0,0,0,0
2019-09-03 12:22:41,911901030,12,0,0,1,0
2019-09-03 11:33:21,911907030,33,0,0,0,0
2019-09-03 11:33:44,911907030,34,0,0,0,0
2019-09-03 07:29:55,911903030,38,0,0,0,0
2019-09-03 07:30:23,911903030,39,0,0,0,0
2019-09-03 07:30:43,911903030,40,0,1,3,0
2019-09-03 07:31:35,911903030,41,0,2,3,0
2019-09-03 07:32:16,911903030,42,0,0,0,0
2019-09-03 07:32:41,911903030,42,0,0,0,2
2019-09-03 07:32:46,911903030,43,0,0,0,0
2019-09-03 08:50:08,911904030,54,0,1,1,1
2019-09-03 08:50:31,911904030,55,0,0,0,0
2019-09-03 13:00:47,911901030,61,0,0,0,1
2019-09-03 14:38:26,911910030,14,0,0,0,0
2019-09-03 14:39:03,911910030,15,0,0,2,3
2019-09-03 14:39:57,911910030,16,0,4,1,1
2019-09-03 14:41:11,911910030,17,0,5,0,4
2019-09-03 14:43:07,911910030,18,0,4,0,0
2019-09-03 14:43:52,911910030,19,0,0,0,0
2019-09-03 15:49:23,911911030,35,0,0,0,0
2019-09-03 15:49:37,911911030,35,0,0,0,0
2019-09-03 15:50:11,911911030,36,0,0,0,0
2019-09-03 15:50:48,911911030,37,0,7,8,2
2019-09-03 15:52:22,911911030,38,0,0,0,0
2019-09-03 15:52:54,911911030,39,0,0,0,0
2019-09-03 17:18:50,911912030,41,0,4,2,2
2019-09-03 17:19:45,911912030,42,0,0,0,0
2019-09-03 16:55:07,911912030,18,0,6,0,1
2019-09-03 12:48:32,911901030,46,0,0,1,0
2019-09-03 12:49:18,911901030,47,0,3,0,3
2019-09-03 12:51:03,911901030,48,0,0,0,2
2019-09-03 12:52:01,911901030,48,0,3,0,2
2019-09-03 12:53:00,911901030,49,0,0,0,0
2019-09-03 12:53:23,911901030,50,0,0,1,0
2019-09-03 14:25:25,911910030,5,0,3,0,1
2019-09-03 14:27:57,911910030,6,0,6,5,0
2019-09-03 14:29:49,911910030,7,0,4,0,2
2019-09-03 14:31:28,911910030,7,0,0,4,1
2019-09-03 14:32:23,911910030,8,0,2,0,1
2019-09-03 15:42:41,911911030,23,0,0,0,0
2019-09-03 15:43:23,911911030,24,0,0,0,0
2019-09-03 15:44:13,911911030,25,0,0,2,0
2019-09-03 06:50:53,911849020,9,0,3,0,0
2019-09-03 06:52:07,911849020,10,0,0,0,0
2019-09-03 07:55:59,911903030,61,0,0,5,1
2019-09-03 07:56:20,911903030,62,0,0,0,0
2019-09-03 07:56:38,911903030,62,0,0,1,2
2019-09-03 11:25:25,911907030,24,0,3,0,0
2019-09-03 11:26:32,911907030,25,0,0,0,0
2019-09-03 11:26:53,911907030,26,0,0,0,0
2019-09-03 11:27:38,911907030,27,0,1,2,2
2019-09-03 11:28:28,911907030,28,0,0,0,0
2019-09-03 11:28:55,911907030,29,0,1,1,0
2019-09-03 12:44:15,911901030,41,0,0,2,0
2019-09-03 12:44:53,911901030,42,0,0,0,0
2019-09-03 17:20:35,911912030,43,0,0,3,3
2019-09-03 17:21:22,911912030,44,0,0,0,1
2019-09-03 17:22:15,911912030,45,0,0,1,1
2019-09-03 17:23:21,911912030,46,0,1,0,2
2019-09-03 12:45:19,911901030,42,0,0,0,2
2019-09-03 12:46:08,911901030,43,0,1,0,0
2019-09-03 12:47:04,911901030,44,0,0,0,3
2019-09-03 12:47:53,911901030,45,0,0,0,0
2019-09-03 14:18:04,911908030,63,0,0,0,2
2019-09-03 14:19:36,911910030,1,0,9,0,0
2019-09-03 14:19:34,911910030,2,0,0,0,0
2019-09-03 14:20:11,911910030,3,0,9,0,0
2019-09-03 14:22:02,911910030,3,0,11,0,1
2019-09-03 15:37:25,911911030,19,0,7,5,2
2019-09-03 15:38:35,911911030,20,0,0,0,0
2019-09-03 15:38:44,911911030,20,0,0,1,0
2019-09-03 15:39:27,911911030,21,0,0,2,0
2019-09-03 15:40:00,911911030,22,0,12,2,1
2019-09-03 15:41:27,911911030,23,0,0,0,0
2019-09-03 06:56:54,911849020,16,0,0,2,1
2019-09-03 06:57:32,911849020,17,0,0,0,0
2019-09-03 06:58:11,911849020,18,0,0,0,0
2019-09-03 06:58:31,911849020,19,0,1,0,1
2019-09-03 17:09:05,911912030,33,0,0,0,0
2019-09-03 17:10:22,911912030,34,0,2,0,4
2019-09-03 17:11:09,911912030,35,0,0,0,0
2019-09-03 16:14:55,911911030,58,0,0,3,1
2019-09-03 16:15:55,911911030,59,0,0,0,0
2019-09-03 16:16:17,911911030,59,0,0,1,3
2019-09-03 16:16:38,911911030,59,0,0,0,0
2019-09-03 16:17:27,911911030,60,0,0,0,0
2019-09-03 17:41:36,911909030,6,0,4,0,0
2019-09-03 17:41:56,911909030,7,0,0,0,0
2019-09-03 17:42:14,911909030,8,0,0,1,0
2019-09-03 17:43:18,911909030,9,0,2,0,2
2019-09-03 17:44:27,911909030,10,0,0,2,3
2019-09-03 17:45:36,911909030,11,0,0,0,0
2019-09-03 17:46:17,911909030,12,0,0,0,1
2019-09-03 10:09:48,911906030,2,0,4,0,0
2019-09-03 07:03:09,911853020,1,0,10,0,0
2019-09-03 07:03:55,911853020,2,0,3,0,0
2019-09-03 07:04:43,911853020,3,0,3,0,0
2019-09-03 07:05:25,911853020,4,0,8,0,0
2019-09-03 07:06:09,911853020,5,0,0,0,0
2019-09-03 07:06:50,911853020,6,0,15,0,3
2019-09-03 07:08:02,911853020,7,0,0,0,0
2019-09-03 08:24:01,911904030,12,0,0,2,4
2019-09-03 08:25:02,911904030,13,0,0,3,1
2019-09-03 08:26:23,911904030,14,0,0,3,1
2019-09-03 07:12:58,911903030,14,0,0,4,2
2019-09-03 11:01:29,911906030,61,0,0,0,2
2019-09-03 11:05:25,911907030,1,0,6,0,0
2019-09-03 11:05:54,911907030,2,0,0,0,0
2019-09-03 11:06:12,911907030,3,0,3,0,0
2019-09-03 11:06:46,911907030,4,0,0,0,0
2019-09-03 11:07:00,911907030,5,0,0,0,0
2019-09-03 11:07:27,911907030,6,0,4,1,0
2019-09-03 11:08:08,911907030,7,0,0,0,0
2019-09-03 11:08:27,911907030,8,0,0,0,0
2019-09-03 12:26:41,911901030,18,0,1,1,1
2019-09-03 12:27:18,911901030,19,0,0,0,0
2019-09-03 12:27:43,911901030,20,0,0,0,0
2019-09-03 12:28:27,911901030,21,0,1,0,0
2019-09-03 12:29:10,911901030,22,0,0,0,0
2019-09-03 12:29:44,911901030,23,0,0,0,0
2019-09-03 12:30:08,911901030,24,0,0,0,0
2019-09-03 12:30:20,911901030,24,0,0,0,0
2019-09-03 13:58:01,911908030,47,0,0,0,0
2019-09-03 10:58:48,911906030,58,0,0,1,0
2019-09-03 10:59:21,911906030,59,0,0,1,1
2019-09-03 11:00:03,911906030,60,0,0,1,6
2019-09-03 07:00:59,911849020,23,0,0,0,1
2019-09-03 08:18:09,911904030,8,0,12,6,2
2019-09-03 08:19:40,911904030,9,0,2,1,1
2019-09-03 08:22:13,911904030,10,0,1,3,2
2019-09-03 08:23:30,911904030,11,0,0,0,0
2019-09-03 11:40:10,911907030,43,0,0,0,1
2019-09-03 11:40:42,911907030,44,0,0,0,0
2019-09-03 11:41:03,911907030,45,0,1,1,0
2019-09-03 11:42:44,911907030,46,0,0,0,0
2019-09-03 11:43:09,911907030,46,0,3,0,0
2019-09-03 11:43:26,911907030,47,0,0,0,0
2019-09-03 11:43:49,911907030,48,0,0,0,0
2019-09-03 09:50:10,911905030,52,0,1,1,1
2019-09-03 13:07:20,911908030,1,0,11,0,0
2019-09-03 13:13:02,911908030,2,0,0,0,0
2019-09-03 13:13:24,911908030,3,0,3,1,0
2019-09-03 13:14:24,911908030,4,0,1,0,0
2019-09-03 13:15:33,911908030,5,0,0,2,0
2019-09-03 13:16:29,911908030,6,0,5,2,2
2019-09-03 13:17:15,911908030,7,0,0,0,0
2019-09-03 07:13:33,911903030,15,0,0,0,0
2019-09-03 07:13:58,911903030,16,0,0,0,0
2019-09-03 07:14:27,911903030,17,0,0,0,0
2019-09-03 07:14:45,911903030,18,0,0,0,0
2019-09-03 07:15:07,911903030,19,0,0,0,3
2019-09-03 07:15:46,911903030,20,0,0,0,0
2019-09-03 08:36:05,911904030,30,0,0,0,0
2019-09-03 08:36:22,911904030,31,0,0,0,0
2019-09-03 08:36:56,911904030,32,0,0,0,0
2019-09-03 06:58:59,911849020,20,0,0,0,0
2019-09-03 06:59:29,911849020,21,0,0,0,1
2019-09-03 08:11:04,911904030,3,0,0,0,0
2019-09-03 08:11:55,911904030,5,0,10,1,0
2019-09-03 08:14:39,911904030,6,0,6,0,0
2019-09-03 08:15:31,911904030,7,0,0,0,0
2019-09-03 11:08:58,911907030,9,0,0,1,0
2019-09-03 11:09:29,911907030,10,0,0,0,0
2019-09-03 11:10:09,911907030,11,0,1,0,1
2019-09-03 11:10:42,911907030,12,0,0,0,0
2019-09-03 11:11:18,911907030,13,0,0,0,0
2019-09-03 11:13:08,911907030,14,0,10,1,2
2019-09-03 12:30:35,911901030,24,0,3,2,1
2019-09-03 10:29:04,911906030,22,0,0,0,1
2019-09-03 10:29:35,911906030,23,0,0,0,0
2019-09-03 10:29:54,911906030,24,0,0,0,0
2019-09-03 10:30:12,911906030,24,0,4,2,5
2019-09-03 11:17:23,911907030,20,0,0,0,0
2019-09-03 11:17:36,911907030,20,0,3,0,0
2019-09-03 12:34:22,911901030,30,0,0,0,0
2019-09-03 12:34:44,911901030,31,0,0,0,0
2019-09-03 12:35:08,911901030,32,0,0,0,0
2019-09-03 12:35:29,911901030,33,0,0,0,0
2019-09-03 12:36:00,911901030,34,0,0,0,0
2019-09-03 08:32:43,911904030,25,0,0,0,0
2019-09-03 08:32:53,911904030,26,0,0,0,0
2019-09-03 08:33:03,911904030,26,0,0,1,0
2019-09-03 08:33:45,911904030,26,0,0,0,0
2019-09-03 08:34:45,911904030,27,0,0,0,0
2019-09-03 08:35:04,911904030,28,0,0,0,0
2019-09-03 08:35:17,911904030,29,0,0,0,0
2019-09-03 08:35:44,911904030,30,0,0,0,0
2019-09-03 08:26:56,911904030,15,0,0,4,3
2019-09-03 08:27:38,911904030,16,0,0,1,0
2019-09-03 08:28:09,911904030,17,0,0,0,0
2019-09-03 10:48:37,911906030,46,0,0,0,0
2019-09-03 10:49:13,911906030,47,0,0,4,4
2019-09-03 10:50:37,911906030,48,0,0,0,0
2019-09-03 10:51:02,911906030,48,0,1,1,1
2019-09-03 10:51:41,911906030,49,0,0,0,0
2019-09-03 10:51:56,911906030,50,0,0,0,0
2019-09-03 10:53:10,911906030,51,0,6,3,3
2019-09-03 12:09:57,911901030,3,0,10,0,0
2019-09-03 10:10:56,911906030,3,0,6,0,0
2019-09-03 10:12:42,911906030,4,0,2,1,0
2019-09-03 10:14:20,911906030,5,0,0,0,0
2019-09-03 10:43:12,911906030,40,0,5,0,0
2019-09-03 10:44:24,911906030,41,1,6,3,1
2019-09-03 10:45:53,911906030,42,0,4,1,0
2019-09-03 10:46:48,911906030,43,0,0,3,2
2019-09-03 10:47:50,911906030,44,0,0,2,2
2019-09-03 10:48:21,911906030,45,0,0,0,0
2019-09-03 12:31:31,911901030,25,0,0,0,0
2019-09-03 12:31:51,911901030,26,0,0,0,0
2019-09-03 12:32:04,911901030,27,0,0,0,0
2019-09-03 12:32:43,911901030,28,0,0,0,0
2019-09-03 12:33:23,911901030,29,0,0,0,0
2019-09-03 12:33:35,911901030,29,0,2,0,0
2019-09-03 12:33:41,911901030,29,0,0,0,0
2019-09-03 14:01:31,911908030,52,0,1,1,0
2019-09-03 14:02:29,911908030,53,0,0,1,0
2019-09-03 14:03:33,911908030,54,0,2,2,0
2019-09-03 14:04:47,911908030,55,0,12,0,0
2019-09-03 15:41:37,911911030,23,0,6,1,1
2019-09-03 06:52:31,911849020,10,0,1,0,0
2019-09-03 06:53:18,911849020,11,0,0,0,0
2019-09-03 06:53:41,911849020,12,0,1,0,0
2019-09-03 06:54:55,911849020,13,0,0,1,0
2019-09-03 06:55:30,911849020,14,0,2,0,1
2019-09-03 06:56:10,911849020,15,0,0,0,0
2019-09-03 06:56:27,911849020,16,0,0,0,0
2019-09-03 08:10:05,911904030,3,0,0,0,0
2019-09-03 08:10:44,911904030,3,0,9,0,0
2019-09-03 15:21:26,911910030,57,0,0,0,0
2019-09-03 15:21:52,911910030,58,0,0,0,0
2019-09-03 15:22:08,911910030,59,0,0,0,0
2019-09-03 15:22:35,911910030,60,0,0,2,5
2019-09-03 12:12:56,911901030,4,0,4,0,0
2019-09-03 12:14:46,911901030,5,0,0,0,0
2019-09-03 12:16:27,911901030,6,0,4,0,4
2019-09-03 13:43:47,911908030,30,0,2,0,0
2019-09-03 13:45:59,911908030,31,0,0,0,0
2019-09-03 13:46:39,911908030,32,0,0,1,0
2019-09-03 13:47:21,911908030,32,0,1,1,0
2019-09-03 13:48:02,911908030,33,0,2,0,0
2019-09-03 13:48:23,911908030,34,0,0,0,0
2019-09-03 13:48:33,911908030,35,0,0,0,0
2019-09-03 15:06:47,911910030,40,0,0,0,0
2019-09-03 15:07:33,911910030,41,0,1,4,1
2019-09-03 15:08:34,911910030,41,0,0,1,1
2019-09-03 15:08:54,911910030,42,0,0,0,0
2019-09-03 07:36:44,911903030,49,0,4,1,0
2019-09-03 07:37:36,911903030,50,0,7,1,0
2019-09-03 07:39:01,911903030,51,0,5,0,0
2019-09-03 07:40:19,911903030,52,0,3,0,0
2019-09-03 07:41:19,911903030,53,0,0,0,0
2019-09-03 08:53:12,911904030,61,0,0,1,1
2019-09-03 08:53:59,911904030,62,0,0,0,0
2019-09-03 10:15:44,911906030,6,0,0,5,1
2019-09-03 12:08:40,911901030,2,0,1,0,0
2019-09-03 12:03:24,911907030,63,0,0,0,1
2019-09-03 12:08:00,911901030,1,0,1,0,0
2019-09-03 13:36:44,911908030,24,0,6,0,1
2019-09-03 13:38:21,911908030,25,0,0,0,0
2019-09-03 17:00:21,911912030,24,0,1,4,1
2019-09-03 17:00:33,911912030,24,0,0,0,0
2019-09-03 17:01:06,911912030,25,0,2,3,2
2019-09-03 17:02:01,911912030,26,0,14,1,1
2019-09-03 17:04:15,911912030,27,0,0,0,0
2019-09-03 17:05:22,911912030,28,0,0,0,0
2019-09-03 09:01:44,911905030,1,0,5,0,0
2019-09-03 09:05:58,911905030,2,0,0,0,0
2019-09-03 08:51:20,911904030,56,0,1,0,0
2019-09-03 08:51:51,911904030,57,0,0,1,1
2019-09-03 08:52:14,911904030,58,0,0,0,0
2019-09-03 08:52:22,911904030,59,0,0,0,0
2019-09-03 08:52:41,911904030,60,0,0,1,0
2019-09-03 09:15:10,911905030,15,0,0,0,0
2019-09-03 09:15:38,911905030,16,0,2,1,1
2019-09-03 09:16:49,911905030,17,0,3,0,0
2019-09-03 07:08:16,911853020,8,0,0,0,0
2019-09-03 07:08:38,911853020,9,0,2,0,0
2019-09-03 07:09:19,911853020,10,0,0,0,0
2019-09-03 07:09:50,911853020,11,0,2,0,1
2019-09-03 07:10:19,911853020,12,0,0,0,0
2019-09-03 07:10:53,911853020,13,0,13,0,2
2019-09-03 08:29:17,911904030,18,0,0,1,0
2019-09-03 08:30:06,911904030,19,0,2,0,0
2019-09-03 08:30:53,911904030,20,0,0,0,0
2019-09-03 08:31:27,911904030,21,0,0,0,0
2019-09-03 08:31:38,911904030,22,0,0,0,0
2019-09-03 08:31:59,911904030,23,0,1,2,1
2019-09-03 07:57:11,911903030,63,0,0,0,0
2019-09-03 07:57:41,911903030,63,0,0,1,0
2019-09-03 07:58:04,911903030,64,0,0,0,0
2019-09-03 07:58:55,911903030,64,0,1,0,3
2019-09-03 08:01:49,911903030,64,0,1,0,4
2019-09-03 15:34:14,911863020,44,0,0,0,1
2019-09-03 15:35:02,911863020,45,0,0,1,1
2019-09-03 11:35:21,911907030,37,0,3,10,1
2019-09-03 11:36:46,911907030,38,0,0,0,0
2019-09-03 11:37:18,911907030,39,0,0,0,0
2019-09-03 11:37:44,911907030,40,0,0,0,0
2019-09-03 11:38:17,911907030,40,0,0,1,0
2019-09-03 11:38:59,911907030,41,0,0,0,0
2019-09-03 11:39:17,911907030,42,0,0,0,0
2019-09-03 11:39:45,911907030,43,0,0,0,0
2019-09-03 14:59:14,911910030,36,0,1,0,0
2019-09-03 15:00:59,911910030,37,0,6,1,2
2019-09-03 15:01:53,911910030,38,0,5,4,0
2019-09-03 14:33:28,911910030,8,0,0,2,0
2019-09-03 14:33:42,911910030,9,0,0,0,0
2019-09-03 14:34:23,911910030,10,0,1,2,1
2019-09-03 14:37:36,911910030,13,0,0,0,2
2019-09-03 15:46:38,911911030,28,0,0,2,1
2019-09-03 15:46:46,911911030,29,0,0,0,0
2019-09-03 15:47:11,911911030,30,0,0,0,0
2019-09-03 15:47:26,911911030,31,0,0,0,0
2019-09-03 15:47:59,911911030,32,0,2,1,0
2019-09-03 10:41:20,911906030,39,0,17,0,0
2019-09-03 11:57:21,911907030,59,0,0,0,1
2019-09-03 11:58:51,911907030,60,0,0,0,0
2019-09-03 12:00:11,911907030,61,0,0,4,2
2019-09-03 12:01:27,911907030,62,0,0,0,0
2019-09-03 13:29:28,911908030,19,0,5,1,0
2019-09-03 13:30:44,911908030,20,0,0,0,0
2019-09-03 13:30:59,911908030,20,0,4,0,2
2019-09-03 13:32:28,911908030,21,0,2,1,0
2019-09-03 13:33:11,911908030,22,1,3,8,5
2019-09-03 13:34:47,911908030,23,0,0,0,0
2019-09-03 13:34:58,911908030,23,0,6,2,1
2019-09-03 16:07:48,911911030,55,0,0,0,0
2019-09-03 16:08:39,911911030,55,0,5,9,7
2019-09-03 16:09:29,911911030,55,0,0,0,0
2019-09-03 16:09:57,911911030,56,0,0,0,0
2019-09-03 16:10:23,911911030,56,0,1,1,3
2019-09-03 16:11:55,911911030,57,0,0,0,0
2019-09-03 15:28:41,911863020,40,0,1,0,2
2019-09-03 15:29:08,911863020,40,0,0,0,0
2019-09-03 14:56:41,911863020,7,0,1,0,0
2019-09-03 15:48:38,911911030,33,0,2,1,0
2019-09-03 15:49:10,911911030,34,0,0,0,0
2019-09-03 17:12:07,911912030,36,0,1,0,0
2019-09-03 17:12:47,911912030,37,0,0,0,0
2019-09-03 17:13:09,911912030,38,0,2,0,0
2019-09-03 17:14:28,911912030,39,0,0,2,0
2019-09-03 17:15:59,911912030,40,1,1,2,2
2019-09-03 09:25:33,911905030,26,0,0,0,0
2019-09-03 09:26:17,911905030,27,0,3,0,1
2019-09-03 09:26:58,911905030,28,0,2,0,0
2019-09-03 09:27:33,911905030,29,0,2,1,1
2019-09-03 09:28:23,911905030,30,0,0,0,0
2019-09-03 14:16:05,911862020,26,0,1,0,1
2019-09-03 14:16:36,911862020,27,0,0,0,0
2019-09-03 14:17:09,911862020,28,0,0,0,0
2019-09-03 14:17:47,911862020,29,0,1,0,0
2019-09-03 14:19:04,911862020,30,0,1,0,0
2019-09-03 14:19:55,911862020,31,0,0,0,0
2019-09-03 15:59:54,911863020,63,0,0,0,0
2019-09-03 16:00:14,911864020,1,0,2,0,0
2019-09-03 16:04:00,911864020,2,0,0,0,0
2019-09-03 16:04:13,911864020,3,0,0,0,0
2019-09-03 16:04:30,911864020,4,0,0,0,0
2019-09-03 16:04:49,911864020,5,0,0,0,0
2019-09-03 16:05:26,911864020,6,0,7,0,1
2019-09-03 16:06:34,911864020,7,0,0,0,0
2019-09-03 14:03:59,911862020,12,0,0,0,0
2019-09-03 14:04:33,911862020,13,0,0,0,0
2019-09-03 15:36:09,911863020,46,0,0,0,1
2019-09-03 14:50:09,911862020,46,0,0,0,2
2019-09-03 14:50:23,911863020,1,0,2,0,0
2019-09-03 14:50:31,911863020,2,0,3,0,0
2019-09-03 14:52:02,911863020,3,0,0,0,0
2019-09-03 14:53:08,911863020,4,0,3,0,0
2019-09-03 16:11:37,911864020,13,0,3,1,1
2019-09-03 16:13:14,911864020,14,0,5,0,0
2019-09-03 16:14:04,911864020,15,0,2,0,0
2019-09-03 16:14:31,911864020,16,0,0,0,0
2019-09-03 15:36:44,911863020,47,0,0,0,0
2019-09-03 15:37:04,911863020,48,0,0,0,0
2019-09-03 15:37:38,911863020,49,0,0,0,0
2019-09-03 15:37:51,911863020,49,0,0,0,1
2019-09-03 15:38:16,911863020,49,0,0,0,0
2019-09-03 15:38:46,911863020,50,0,0,0,0
2019-09-03 15:39:46,911863020,51,0,0,0,0
2019-09-03 10:22:28,911906030,12,0,0,0,0
2019-09-03 10:22:52,911906030,13,0,0,0,0
2019-09-03 09:09:45,911905030,9,0,0,0,0
2019-09-04 05:10:27,911385020,9,0,0,1,0
2019-09-04 05:12:12,911385020,10,0,1,0,0
2019-09-04 05:13:06,911385020,11,0,0,0,0
2019-09-04 05:13:40,911385020,12,0,0,0,0
2019-09-04 05:14:15,911385020,13,0,0,0,0
2019-09-04 04:50:28,911384020,62,0,0,0,0
2019-09-04 04:50:44,911384020,63,0,0,0,0
2019-09-04 04:51:02,911384020,64,0,0,0,0
2019-09-04 04:51:28,911384020,65,0,0,0,0
2019-09-04 04:51:44,911384020,66,0,0,0,0
2019-09-04 05:36:54,911385020,46,0,0,0,1
2019-09-04 05:37:26,911385020,47,0,0,0,1
2019-09-04 05:37:51,911385020,48,0,0,0,0
2019-09-04 05:38:16,911385020,49,0,0,0,0
2019-09-04 04:32:04,911384020,36,0,0,0,0
2019-09-04 04:33:13,911384020,37,0,0,2,2
2019-09-04 04:33:51,911384020,38,0,0,0,0
2019-09-04 04:34:16,911384020,39,0,0,0,0
2019-09-04 06:26:00,911381020,44,0,0,0,0
2019-09-04 06:26:10,911381020,45,0,0,0,0
2019-09-04 06:26:22,911381020,45,0,0,1,2
2019-09-04 06:27:14,911381020,46,0,0,0,0
2019-09-04 06:28:05,911381020,47,0,0,0,0
2019-09-04 06:28:22,911381020,47,0,1,0,1
2019-09-04 06:28:35,911381020,48,0,0,0,0
2019-09-04 05:44:18,911385020,58,0,0,2,0
2019-09-04 05:44:53,911385020,59,0,0,0,1
2019-09-04 05:45:15,911385020,60,0,0,0,0
2019-09-04 05:45:29,911385020,61,0,0,0,0
2019-09-04 05:45:53,911385020,62,0,0,1,0
2019-09-04 06:06:47,911381020,13,0,2,0,0
2019-09-04 05:38:25,911385020,49,0,0,0,2
2019-09-04 04:20:22,911384020,14,0,1,0,0
2019-09-04 08:31:40,911386020,39,0,4,0,2
2019-09-04 07:14:29,911382020,16,0,0,0,0
2019-09-04 07:14:58,911382020,17,0,0,0,1
2019-09-04 07:15:38,911382020,18,0,3,0,1
2019-09-04 07:16:38,911382020,19,0,0,0,0
2019-09-04 07:17:13,911382020,20,0,0,0,0
2019-09-04 07:17:32,911382020,21,0,0,0,0
2019-09-04 06:14:30,911381020,25,0,0,0,0
2019-09-04 06:14:48,911381020,26,0,0,0,0
2019-09-04 06:15:23,911381020,27,0,0,5,2
2019-09-04 06:16:00,911381020,28,0,0,0,0
2019-09-04 06:16:25,911381020,29,0,0,0,0
2019-09-04 06:16:56,911381020,30,0,0,0,0
2019-09-04 06:55:18,911382020,2,0,0,0,0
2019-09-04 06:56:22,911382020,3,0,5,0,0
2019-09-04 06:58:49,911382020,4,0,4,0,0
2019-09-04 05:15:13,911385020,14,0,0,0,0
2019-09-04 05:15:39,911385020,15,0,0,0,0
2019-09-04 05:39:07,911385020,49,0,0,0,0
2019-09-04 05:40:01,911385020,50,0,0,0,0
2019-09-04 05:40:41,911385020,51,0,0,0,0
2019-09-04 07:00:12,911382020,5,0,8,0,0
2019-09-04 07:03:01,911382020,6,0,4,1,0
2019-09-04 07:03:59,911382020,7,0,0,0,0
2019-09-04 07:06:26,911382020,8,0,3,4,4
2019-09-04 07:07:58,911382020,9,0,0,1,2
2019-09-04 04:13:56,911384020,3,0,0,0,0
2019-09-04 04:14:14,911384020,4,0,0,0,0
2019-09-04 04:14:28,911384020,5,0,0,0,0
2019-09-04 06:07:32,911381020,13,0,0,0,1
2019-09-04 06:08:21,911381020,14,0,0,0,0
2019-09-04 06:08:47,911381020,15,0,0,0,0
2019-09-04 06:09:08,911381020,16,0,0,0,0
2019-09-04 06:10:04,911381020,17,0,2,0,0
2019-09-04 06:11:08,911381020,18,0,0,0,0
2019-09-04 07:24:23,911382020,33,0,0,0,0
2019-09-04 07:24:52,911382020,34,0,0,0,0
2019-09-04 07:25:07,911382020,34,0,1,0,0
2019-09-04 07:25:44,911382020,34,0,0,0,0
